County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Knox,68.03,68.03,68.03,64.25,70.82,71.05,67.22,66.1,62.82,57.27,51.88,50.3,50.97,50.97,50.97
LaSalle,43.89,43.89,43.89,44.93,42.49,40.11,41.35,35.03,38.86,36.34,39.29,38.65,38.11,38.11,38.11
Lake,96.81,96.81,96.81,99.4,101.98,106.4,108.77,109.25,109.81,111.3,111.15,113.56,112.6,112.6,112.6
Lawrence,29.7,29.7,29.7,35.83,24.09,24.16,24.21,24.26,24.42,24.74,25.37,25.51,25.86,25.86,25.86
Lee,63.83,63.83,63.83,73.31,77.06,77.46,74.85,80.96,84.67,69.76,70.13,67.46,71.33,71.33,71.33
Livingston,51.35,51.35,51.35,46.29,54.34,54.99,52.77,54.54,52.02,46.55,44.74,42.08,36.71,36.71,36.71
Logan,29.7,29.7,29.7,39.81,36.65,33.37,33.62,33.91,33.87,27.36,31.11,31.45,31.71,31.71,31.71
Macon,79.45,79.45,79.45,81.28,85.36,88.76,89.52,94.13,88.22,83.18,85.0,88.45,91.25,91.25,91.25
Macoupin,25.12,25.12,25.12,23.07,25.41,25.6,27.99,28.23,23.96,24.2,24.28,24.48,22.44,22.44,22.44
Madison,47.91,47.91,47.91,48.8,50.02,49.77,49.89,48.46,45.15,45.59,45.75,46.01,46.07,46.07,46.07
Marion,55.79,55.79,55.79,50.85,46.28,46.61,44.07,41.73,41.95,36.94,34.56,29.57,32.39,32.39,32.39
Marshall,15.82,15.82,15.82,15.96,0.0,0.0,0.0,0.0,0.0,8.53,8.67,8.74,17.69,17.69,17.69
Mason,34.09,34.09,34.09,34.52,27.92,28.07,21.59,21.9,22.21,21.87,22.12,22.46,30.37,30.37,30.37
Massac,19.44,19.44,19.44,19.43,26.26,19.9,20.13,20.32,20.47,20.91,21.31,14.52,14.67,14.67,14.67
McDonough,64.39,64.39,64.39,64.45,64.54,64.69,50.19,47.87,51.62,48.66,50.08,47.17,44.38,44.38,44.38
McHenry,56.68,56.68,56.68,55.03,59.39,55.95,53.7,54.66,51.47,51.11,49.91,48.41,47.08,47.08,47.08
McLean,63.69,63.69,63.69,63.32,65.01,61.84,59.75,59.48,58.0,56.88,55.55,55.97,56.06,56.06,56.06
Menard,23.61,23.61,23.61,23.62,23.58,31.73,39.78,40.18,39.95,40.83,40.69,32.8,33.15,33.15,33.15
Mercer,30.42,30.42,30.42,24.45,18.5,18.54,18.81,18.92,19.07,19.21,6.41,6.48,6.57,6.57,6.57
Monroe,30.34,30.34,30.34,33.03,29.98,38.81,41.52,35.42,32.29,35.19,37.86,37.53,37.42,37.42,37.42
Montgomery,49.83,49.83,49.83,46.9,50.64,47.21,47.69,48.45,58.72,62.52,48.95,42.23,42.79,42.79,42.79
Morgan,33.76,33.76,33.76,36.58,34.02,34.22,45.81,48.81,43.76,41.42,38.26,44.57,44.91,44.91,44.91
Moultrie,33.68,33.68,33.68,33.73,33.48,33.61,26.96,26.79,20.23,27.23,33.97,34.48,27.88,27.88,27.88
Ogle,57.95,57.95,57.95,52.72,58.66,59.18,55.68,54.2,60.46,64.63,60.88,63.19,65.6,65.6,65.6
Peoria,112.6,112.6,112.6,114.54,110.01,113.57,121.72,117.6,116.75,122.4,122.91,131.15,139.04,139.04,139.04
