County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Knox,5.67,5.67,5.67,4.92,4.18,3.43,2.69,1.94,1.55,1.16,0.78,0.39,0.0,0.0,0.0
LaSalle,0.88,0.88,0.88,1.06,1.25,1.43,1.62,1.8,1.63,1.45,1.28,1.1,0.93,0.93,0.93
Lake,18.91,18.91,18.91,19.08,19.25,19.41,19.58,19.75,19.49,19.23,18.97,18.71,18.45,18.45,18.45
Lawrence,5.94,5.94,5.94,5.96,5.99,6.01,6.04,6.06,6.14,6.22,6.31,6.39,6.47,6.47,6.47
Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.19,1.78,2.38,2.97,2.97,2.97
Livingston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macon,4.51,4.51,4.51,4.17,3.83,3.48,3.14,2.8,3.02,3.23,3.45,3.66,3.88,3.88,3.88
Macoupin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,5.57,5.57,5.57,5.43,5.29,5.16,5.02,4.88,4.74,4.6,4.47,4.33,4.19,4.19,4.19
Marion,12.68,12.68,12.68,11.19,9.7,8.2,6.71,5.22,4.18,3.13,2.09,1.04,0.0,0.0,0.0
Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason,6.82,6.82,6.82,5.46,4.09,2.73,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.36,2.05,2.73,3.41,3.41,3.41
McHenry,2.59,2.59,2.59,2.4,2.21,2.01,1.82,1.63,1.89,2.15,2.42,2.68,2.94,2.94,2.94
McLean,4.72,4.72,4.72,4.82,4.91,5.01,5.1,5.2,4.86,4.52,4.18,3.84,3.5,3.5,3.5
Menard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moultrie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peoria,10.19,10.19,10.19,11.27,12.34,13.42,14.49,15.57,15.5,15.42,15.35,15.27,15.2,15.2,15.2
