County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ogle,189.23,185.37,229.78,231.71,225.92,212.4,243.3,235.58,239.44,237.51,229.78,233.64,264.54,212.4,243.3
Peoria,227.14,233.18,232.64,232.09,238.14,217.79,212.29,234.83,205.69,212.84,203.49,226.58,232.08,211.19,207.89
Perry,291.24,233.95,229.17,229.17,272.14,190.98,329.43,224.4,233.95,229.17,214.85,243.49,195.75,238.72,291.24
Piatt,239.91,209.92,173.93,251.91,215.92,269.9,281.89,197.92,293.89,191.93,197.92,203.92,239.91,251.9,209.92
Pike,305.31,284.96,291.74,298.53,291.74,305.31,257.82,352.81,305.31,278.17,278.17,366.38,386.73,291.74,223.9
Pope,398.62,79.72,425.19,398.62,186.02,451.77,318.89,372.04,372.04,425.19,159.45,345.47,345.47,318.9,425.19
Pulaski,269.59,192.57,539.19,365.88,385.13,211.82,365.88,577.7,346.62,269.59,481.42,462.16,211.82,250.34,327.36
Putnam,390.28,408.02,177.4,337.06,354.8,212.88,301.58,266.1,159.66,195.14,266.1,337.06,301.58,283.84,177.4
Randolph,261.91,324.9,205.55,268.54,235.39,255.28,268.54,295.06,305.01,228.76,275.17,232.07,281.8,285.12,255.28
Richland,265.6,297.22,271.93,278.25,265.6,246.63,284.58,271.93,309.87,196.04,233.98,221.34,265.6,278.25,284.58
Rock Island,232.25,226.03,234.32,239.16,232.25,239.16,251.6,219.81,226.72,230.18,233.63,221.19,235.71,223.26,208.06
Saline,361.83,290.31,315.55,256.65,290.31,256.65,345.0,353.42,269.27,370.25,286.1,265.06,315.55,256.65,273.48
Sangamon,198.12,233.77,202.71,224.1,221.55,229.7,239.89,252.62,205.25,216.97,224.61,221.04,217.99,217.48,207.29
Schuyler,246.31,289.77,275.28,347.73,420.17,333.24,333.24,333.24,333.24,347.72,304.26,130.4,173.86,333.24,246.31
Scott,242.47,181.86,282.89,262.68,222.27,282.89,262.68,343.5,282.88,363.71,323.3,303.09,242.47,222.27,323.3
Shelby,323.97,319.2,276.32,223.92,200.1,276.32,314.44,276.32,233.44,204.86,228.68,328.73,252.5,319.2,319.2
St. Clair,218.73,217.56,215.23,204.35,224.55,217.95,216.39,228.44,220.28,207.07,216.78,197.36,221.45,196.97,201.63
Stark,370.37,277.78,314.82,259.26,462.96,185.18,314.81,259.26,222.22,277.78,388.89,203.7,277.78,314.82,222.22
Stephenson,277.84,284.56,253.19,306.97,300.25,273.36,284.56,262.16,239.75,275.6,295.77,241.99,284.56,273.36,253.19
Suburban Cook,3319.2,3304.11,3239.79,3207.65,3321.82,3252.92,3271.3,3292.3,3256.2,3209.61,3185.33,3166.96,3144.64,3132.83,2991.09
Tazewell,234.5,262.67,248.2,259.63,232.98,253.54,232.22,261.15,226.89,231.46,234.5,239.07,223.84,213.94,248.97
Union,295.76,284.16,231.97,301.55,382.74,284.16,330.55,313.15,266.76,307.35,289.96,231.96,255.16,295.75,307.35
Vermilion,285.76,311.37,277.67,264.19,324.85,281.72,339.68,293.85,297.89,289.8,264.19,303.28,279.02,304.63,299.24
Wabash,299.27,220.05,290.47,316.87,378.49,246.46,281.67,228.85,237.66,281.67,228.85,255.26,255.26,299.27,316.87
Warren,196.02,243.54,166.32,308.88,207.9,302.94,196.02,225.72,201.96,201.96,267.3,249.48,308.88,279.18,237.6
Washington,276.14,225.27,225.28,196.21,283.41,276.14,297.94,196.21,297.94,188.94,218.01,174.41,203.47,225.27,290.68
Wayne,253.42,284.32,309.04,259.6,296.68,222.51,290.5,321.4,271.96,241.05,265.78,259.6,228.69,253.42,321.4
White,302.66,417.96,425.16,360.31,288.25,425.16,338.69,324.28,281.04,367.51,281.04,245.01,288.25,266.63,266.63
Whiteside,253.18,283.71,253.18,287.3,290.89,274.73,235.23,249.59,283.71,237.02,267.55,253.18,274.73,249.59,299.87
Will,140.59,144.18,139.73,140.59,153.08,145.76,152.65,150.21,153.37,157.1,163.85,165.72,165.58,158.54,165.86
Williamson,229.33,276.98,254.64,256.13,268.05,279.96,275.49,220.39,257.62,247.2,242.73,230.82,244.22,223.37,223.37
Winnebago,229.54,220.43,207.12,247.77,235.85,236.9,244.61,241.81,228.49,231.65,220.08,213.42,224.99,217.63,222.88
Woodford,148.18,233.97,192.37,210.57,189.77,213.17,205.37,254.76,226.17,218.37,236.57,200.17,215.77,187.17,213.17
