County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kendall,67.49,80.38,87.97,93.27,109.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knox,314.21,236.16,270.18,338.22,314.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,243.48,209.74,230.72,249.87,256.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lake,122.91,123.33,130.47,144.61,143.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence,255.24,399.21,301.05,373.04,287.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,202.08,225.51,193.29,281.15,246.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,164.74,189.86,206.62,245.71,265.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan,310.86,310.86,343.02,239.4,275.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macon,255.78,234.62,246.16,287.51,265.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macoupin,235.73,284.65,235.73,262.42,209.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,181.67,182.8,185.81,234.71,211.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marion,225.29,241.19,251.8,280.95,227.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall,340.66,281.04,255.49,298.08,246.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason,282.74,229.25,343.88,374.45,298.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massac,289.36,303.48,381.11,388.17,388.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McDonough,205.6,205.6,227.62,279.02,242.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McHenry,128.29,112.82,141.51,147.31,138.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McLean,130.44,147.99,122.84,153.84,153.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Menard,276.49,203.3,284.62,252.09,268.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mercer,140.14,197.46,178.35,184.72,178.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,194.5,205.94,180.19,197.36,174.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montgomery,240.38,236.85,226.24,247.45,215.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan,334.19,215.71,218.75,230.9,224.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moultrie,357.98,289.14,316.67,378.63,337.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogle,183.44,164.13,171.86,189.23,210.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peoria,199.64,216.14,225.49,245.83,233.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perry,286.47,186.2,243.49,214.85,152.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piatt,281.89,245.91,221.91,239.91,197.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
