County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Jefferson,0.0,1209.82,1193.65,1172.1,1161.32,1274.49,1212.51,1166.71,1096.65,1271.79,1285.26,1247.54,1506.21,1481.96,1363.4
Jersey,0.0,915.77,1101.71,1217.92,1148.2,1227.22,1111.01,1111.01,1264.41,1408.52,1278.36,1375.98,1506.14,1473.6,1371.33
Jo Daviess,0.0,1066.49,1021.1,1071.02,1039.26,1098.25,1189.02,1080.1,1170.86,1175.4,1066.49,1021.1,1375.09,1179.94,1402.31
Johnson,0.0,954.31,894.2,924.26,961.83,901.71,909.23,871.66,909.23,1119.63,1134.66,969.34,1232.34,1322.51,1217.31
Kane,0.0,531.05,536.47,555.06,567.26,569.58,597.07,608.49,612.75,648.76,659.22,643.15,811.19,756.6,772.86
Kankakee,0.0,994.4,903.24,964.63,946.03,1019.52,1020.45,1030.68,1097.65,1139.51,1072.54,1061.38,1259.51,1281.84,1145.09
Kendall,0.0,335.18,358.69,367.03,392.06,392.06,433.76,445.14,424.66,425.42,453.48,487.61,582.4,593.01,574.05
Knox,0.0,1200.79,1402.93,1294.85,1404.93,1436.95,1300.86,1410.93,1362.9,1340.88,1362.9,1402.93,1633.08,1460.96,1484.98
LaSalle,0.0,1092.49,1170.91,1201.92,1191.89,1121.67,1231.1,1236.57,1181.86,1234.75,1223.8,1211.95,1389.78,1308.61,1261.19
Lake,0.0,551.7,566.54,565.7,608.25,599.85,623.65,637.93,630.79,656.97,669.15,677.13,803.26,730.04,760.56
Lawrence,0.0,1511.78,1308.9,1446.34,1348.17,1132.2,1289.27,1446.34,1400.52,1269.63,1367.8,1223.82,1393.98,1289.27,1217.28
Lee,0.0,1104.11,928.39,1063.11,972.32,1086.54,1112.9,1071.9,1068.97,1148.05,1112.9,1177.33,1341.34,1230.05,1215.4
Livingston,0.0,1100.1,1161.52,1169.9,1203.41,1192.24,1150.36,1206.2,1200.61,1273.21,1317.88,1253.66,1421.19,1348.6,1387.69
Logan,0.0,1129.1,1171.97,1007.61,1154.11,1218.42,1247.01,1282.74,1293.46,1182.69,1347.05,1196.98,1482.83,1186.27,1350.63
Macon,0.0,1077.91,1121.18,0.0,1147.14,1165.41,1264.45,1200.98,1168.29,1207.72,1221.18,1232.72,1393.3,1378.87,0.0
Macoupin,0.0,1276.49,1149.73,1216.45,1278.72,1274.27,1207.55,1212.0,1345.43,1274.27,1236.46,1229.79,1474.41,1438.83,1503.32
Madison,0.0,994.51,988.12,1002.79,1003.16,1042.28,1106.6,1058.08,1042.66,1107.35,1134.44,1113.37,1273.98,1271.73,1239.0
Marion,0.0,1317.29,1433.91,1441.86,1243.08,1386.2,1253.68,1481.62,1423.31,1415.36,1455.11,1288.13,1725.46,1574.39,1547.88
Marshall,0.0,1251.92,1473.34,1337.08,0.0,1405.21,1379.66,1405.21,1328.56,1575.54,1439.28,1311.53,1464.83,1567.02,1549.99
Mason,0.0,1367.87,1535.99,1528.35,1421.37,1589.48,1375.52,1383.16,1406.08,1558.92,1459.58,1451.93,1795.81,1696.47,1551.28
Massac,0.0,1333.9,1517.4,1517.4,1489.17,1439.76,1418.59,1552.69,1510.34,1531.51,1453.88,1355.07,1693.84,1679.72,1658.55
McDonough,0.0,1090.39,1083.05,1079.37,998.6,1189.51,1152.8,1193.19,1174.83,0.0,1160.14,1233.57,1358.4,1185.84,1222.56
McHenry,0.0,553.14,601.17,609.87,638.24,624.06,656.29,664.03,665.96,707.22,716.89,690.14,830.35,818.43,844.54
McLean,0.0,635.26,641.11,622.39,651.64,648.71,679.13,699.02,663.92,711.89,749.32,716.57,835.9,826.54,838.24
Menard,0.0,1073.43,983.98,870.13,1138.49,959.58,1122.22,959.58,1065.3,1130.36,983.98,0.0,0.0,0.0,1179.15
Mercer,0.0,1101.98,1000.06,1038.28,1273.97,0.0,0.0,1172.05,1203.9,1293.08,1382.25,1159.31,1407.73,1312.19,1407.73
Monroe,0.0,746.52,723.64,803.73,720.78,872.38,829.47,886.68,0.0,863.79,886.68,941.02,1064.01,1023.97,1052.57
Montgomery,0.0,1325.65,1240.81,1173.64,1201.92,1262.02,1286.76,1293.83,1300.9,1251.41,1262.02,1346.86,1495.33,1626.13,1357.47
Morgan,0.0,1090.69,1026.89,1239.56,1224.37,1187.91,1145.37,1260.82,1178.79,1203.1,1309.43,1294.24,1473.49,1330.7,1437.03
Moultrie,0.0,1094.59,1418.15,1328.65,1259.81,1232.27,1314.88,1363.07,1335.54,1184.08,1314.88,1459.45,1486.99,1486.99,1356.19
Ogle,0.0,872.79,909.48,870.86,928.79,980.92,986.72,990.58,965.47,1044.64,998.3,1046.57,1183.67,1143.12,1114.16
Peoria,0.0,932.19,945.94,958.04,980.04,993.79,964.09,1037.78,1013.03,1016.33,1019.08,1009.73,1159.87,1182.42,1129.63
Perry,0.0,1079.02,1193.6,1102.89,1093.34,1098.11,1236.57,1203.15,1112.44,1131.53,1155.41,1131.53,1269.99,1441.87,1308.19
Piatt,0.0,965.63,857.67,1037.61,1013.61,1187.55,1127.57,815.69,1055.6,1085.59,917.65,1049.6,1133.57,1253.52,1121.57
Pike,0.0,1356.94,1356.94,1485.85,1248.39,1363.73,1404.44,1418.01,1418.01,1465.5,1282.31,1445.15,1730.1,1601.19,1614.76
Pope,0.0,823.81,1541.32,1621.05,1328.73,1195.85,1302.15,1328.73,1328.73,1647.62,1328.73,1249.0,1408.45,1913.37,1647.62
Pulaski,0.0,1347.97,1656.08,1675.33,1848.64,1309.46,1617.56,2041.21,1405.74,1290.2,1636.82,1733.1,1521.28,2060.47,1964.18
Putnam,0.0,1117.62,851.52,904.74,1046.66,940.22,1099.88,975.7,1082.14,1206.32,975.7,957.96,1046.66,1259.54,869.26
Randolph,0.0,1296.29,1110.63,1286.34,1163.68,1226.67,1229.98,1279.71,1283.03,1229.98,1253.19,1196.83,1432.22,1472.0,1266.45
Richland,0.0,1144.63,1245.81,1138.3,1150.95,1283.75,1410.23,1429.2,1422.88,1302.73,1252.13,1220.51,1688.48,1682.16,1498.77
Rock Island,0.0,977.38,998.81,1094.2,1070.01,1058.95,1084.52,1081.07,1118.39,1128.76,1132.22,1094.89,1347.19,1227.6,1197.88
Saline,0.0,1409.46,1581.96,1375.8,1401.04,1560.92,1493.6,1573.54,1552.51,1661.9,1518.85,1544.09,1703.97,1779.7,1552.51
Sangamon,0.0,982.97,899.45,901.48,961.58,942.74,972.79,1023.72,965.66,1048.68,1029.83,1018.63,1134.24,1079.23,1134.75
Schuyler,0.0,1231.53,1115.62,1405.39,1144.6,1159.08,1028.69,1376.41,1434.37,1289.48,1695.16,1086.64,1419.88,1564.76,1419.88
