County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Kendall,9.86,18.2,22.75,16.68,14.41,22.75,26.54,23.51,28.82,25.02,24.27,19.72,38.67,27.3,34.12
Knox,88.06,96.06,72.05,68.04,86.06,124.08,124.08,62.04,72.05,64.04,52.03,76.05,54.04,78.05,60.04
LaSalle,63.83,55.63,79.34,60.19,71.13,68.39,72.95,51.07,62.92,48.33,82.07,77.51,58.36,56.54,57.45
Lake,31.64,33.46,25.2,30.52,31.92,28.98,33.6,31.08,29.26,30.24,35.84,33.04,37.38,34.44,33.18
Lawrence,58.9,85.08,32.72,85.08,71.99,71.99,65.45,45.81,58.9,52.36,91.62,65.44,65.45,78.53,85.08
Lee,61.5,55.64,43.93,58.57,64.43,79.07,49.79,76.15,46.86,79.07,52.72,55.64,58.57,105.43,49.79
Livingston,64.22,67.01,106.1,75.39,64.22,75.39,58.63,72.6,61.43,69.8,89.35,80.97,61.43,55.84,69.8
Logan,85.75,92.9,60.74,60.74,60.74,78.61,96.47,57.17,82.18,53.6,71.46,50.02,46.45,71.46,53.6
Macon,80.77,51.92,75.0,76.92,66.35,73.08,57.69,59.62,67.31,74.04,56.73,63.46,49.04,57.69,63.46
Macoupin,66.72,75.61,62.27,66.72,60.04,104.52,73.39,60.04,66.72,86.73,68.94,60.04,80.06,95.63,91.18
Madison,55.29,66.2,58.3,54.92,45.89,64.32,69.21,52.28,59.81,59.43,79.37,81.25,87.26,89.9,75.23
Marion,63.61,87.47,45.06,60.96,71.56,95.42,106.02,50.36,68.91,45.06,66.26,71.56,95.42,82.17,50.36
Marshall,119.23,42.58,110.71,144.78,76.65,110.71,68.13,68.13,76.65,127.75,59.62,59.61,76.65,110.71,76.65
Mason,76.42,84.06,84.06,45.85,38.21,114.63,114.63,30.57,68.78,61.13,76.42,68.78,61.13,84.06,91.7
Massac,63.52,77.63,63.52,91.75,91.75,148.21,112.92,63.52,84.69,91.75,56.46,56.46,91.75,98.81,84.69
McDonough,121.15,51.4,66.08,58.74,66.08,113.81,77.1,51.4,73.43,80.77,55.07,121.15,73.43,91.78,40.38
McHenry,34.81,38.36,24.5,27.72,31.27,41.9,45.13,36.1,31.91,36.1,42.55,36.1,34.17,40.94,48.03
McLean,33.34,39.78,32.76,31.59,29.25,42.7,46.21,30.42,25.74,24.57,37.44,29.83,31.59,35.1,39.78
Menard,89.45,16.26,16.26,32.53,65.06,48.79,81.32,48.79,32.53,32.53,81.32,56.92,32.53,32.53,40.66
Mercer,19.11,76.44,31.85,38.22,50.96,82.81,63.7,76.44,50.96,89.18,108.29,82.81,70.07,57.33,44.59
Monroe,48.62,31.46,45.76,60.07,65.79,51.48,42.9,45.76,57.2,65.79,31.46,71.51,37.18,77.23,48.62
Montgomery,130.8,74.24,56.56,74.24,84.84,88.38,70.7,91.91,88.38,60.1,109.59,77.77,102.52,113.12,88.38
Morgan,66.84,63.8,33.42,72.92,78.99,75.95,72.91,51.65,54.69,54.69,75.95,57.72,48.61,45.57,63.8
Moultrie,117.03,61.96,75.73,55.07,41.31,123.92,110.15,55.07,82.61,48.19,75.73,61.96,48.19,48.19,68.84
Ogle,61.79,52.14,61.79,42.48,46.34,61.79,61.79,67.58,67.58,83.03,34.76,59.86,56.0,32.83,36.69
Peoria,59.4,63.25,59.4,60.5,58.3,53.35,53.35,63.8,59.4,50.6,57.75,59.95,52.8,53.35,60.5
Perry,66.84,76.39,62.07,66.84,66.84,66.84,71.62,62.07,52.52,57.29,38.2,52.52,38.2,57.29,57.29
Piatt,41.98,35.99,47.98,77.97,23.99,65.97,71.97,29.99,47.98,71.97,41.98,35.99,29.99,35.99,41.98
Pike,88.2,149.26,135.69,61.06,54.28,115.34,142.48,47.49,54.28,94.99,47.49,67.85,54.28,88.2,81.42
Pope,53.15,53.15,132.87,53.15,26.57,26.57,53.15,26.57,79.72,0.0,106.3,26.57,79.72,53.15,239.17
Pulaski,96.28,96.28,38.51,57.77,96.28,96.28,173.31,0.0,134.8,19.26,96.28,115.54,115.54,115.54,77.03
Putnam,53.22,35.48,35.48,53.22,35.48,17.74,53.22,53.22,53.22,88.7,17.74,53.22,53.22,88.7,53.22
Randolph,86.2,33.15,39.78,56.36,89.51,72.94,76.25,92.83,76.25,102.77,106.09,49.73,72.94,76.25,79.57
Richland,94.86,56.92,94.86,50.59,25.3,101.18,75.89,88.53,37.94,44.27,31.62,63.24,69.56,107.51,113.83
Rock Island,45.62,58.06,49.08,48.39,47.69,70.5,57.37,53.92,47.0,44.93,53.92,47.69,44.24,53.91,57.37
Saline,105.18,96.77,96.77,75.73,75.73,84.15,113.6,50.49,67.32,88.35,71.52,92.56,67.32,67.32,46.28
Sangamon,59.08,69.27,43.8,35.65,50.42,55.52,52.97,57.04,50.93,55.01,56.02,38.71,45.84,38.2,47.37
