County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Randolph,29.84,33.15,26.52,26.52,16.58,29.84,23.21,9.95,33.15,23.21,49.73,19.89,13.26,19.89,9.95
Richland,50.59,25.3,31.62,25.3,56.92,56.92,94.86,63.24,56.92,50.59,88.53,69.56,56.92,31.62,37.94
Rock Island,31.8,15.21,24.19,24.19,23.5,29.72,26.96,26.27,23.5,28.34,20.05,19.35,14.52,20.05,17.28
Saline,42.07,42.07,33.66,25.24,25.24,63.11,71.52,67.32,63.11,67.32,54.7,79.94,25.24,16.83,37.87
Sangamon,24.45,23.43,14.77,17.83,14.77,24.96,19.86,25.97,16.3,24.45,31.58,24.45,18.84,19.35,22.92
Schuyler,14.49,57.95,28.98,0.0,0.0,28.98,28.98,43.47,28.98,86.93,72.44,72.44,57.95,43.47,14.49
Scott,0.0,40.41,121.24,40.41,20.21,40.41,60.62,20.21,20.21,80.82,40.41,20.21,20.21,20.21,40.41
Shelby,42.88,33.35,33.35,14.29,28.59,23.82,23.82,42.88,42.88,14.29,42.88,47.64,38.11,19.06,19.06
St. Clair,15.15,18.26,13.99,11.66,13.99,18.26,24.86,17.87,21.37,18.65,19.81,13.6,13.99,12.04,15.54
Stark,37.04,55.56,37.04,18.52,74.07,0.0,37.04,18.52,37.04,18.52,18.52,0.0,55.56,18.52,55.56
Stephenson,17.93,38.09,24.65,24.65,15.68,24.65,17.93,4.48,24.65,26.89,26.89,24.65,40.33,22.41,31.37
Suburban Cook,368.8,319.58,301.86,324.83,297.93,319.58,337.3,296.62,307.77,309.74,339.93,268.4,349.11,183.74,255.27
Tazewell,33.5,25.89,22.08,31.22,25.13,37.31,23.6,28.93,31.98,25.89,30.45,22.84,30.45,16.75,25.89
Union,57.99,52.19,40.59,40.59,34.79,57.99,52.19,40.59,57.99,57.99,23.2,69.59,86.99,23.2,17.4
Vermilion,24.26,24.26,18.87,22.91,18.87,14.83,28.31,9.44,12.13,28.31,32.35,20.22,24.26,14.83,29.65
Wabash,8.8,17.6,35.21,35.21,35.21,26.41,35.21,17.6,8.8,0.0,17.6,26.41,35.21,8.8,17.6
Warren,53.46,29.7,23.76,23.76,17.82,5.94,23.76,17.82,11.88,11.88,23.76,23.76,11.88,29.7,0.0
Washington,21.8,14.53,29.07,14.53,14.53,14.53,21.8,29.07,7.27,29.07,50.87,29.07,21.8,14.53,36.33
Wayne,74.17,24.72,43.27,30.9,24.72,6.18,30.9,37.08,49.45,6.18,12.36,24.72,18.54,18.54,24.72
White,36.03,28.82,64.86,57.65,57.65,21.62,50.44,36.03,50.44,43.24,50.44,50.44,21.62,21.62,21.62
Whiteside,37.71,14.36,23.34,21.55,19.75,23.34,25.14,12.57,23.34,28.73,37.71,19.75,12.57,19.75,21.55
Will,12.21,11.63,9.91,9.05,9.77,12.06,12.64,10.63,11.63,12.78,14.5,11.49,14.93,13.07,12.06
Williamson,25.32,46.16,28.29,41.7,37.23,28.29,38.72,32.76,26.8,29.78,25.32,16.38,32.76,29.78,22.34
Winnebago,15.77,14.02,14.72,15.07,17.87,19.63,18.92,21.03,9.81,15.77,19.27,13.67,18.22,18.92,14.02
Woodford,23.4,31.2,18.2,26.0,20.8,23.4,28.6,33.8,13.0,41.59,20.8,15.6,26.0,10.4,18.2
