County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Stephenson,6,4,5,2,4,7,4,0,0,0,0,0,0,0,0
Suburban Cook,0,209,219,176,0,241,251,0,0,0,0,0,0,0,0
Tazewell,13,11,17,4,21,19,14,0,0,226,0,0,0,0,0
Union,3,1,2,1,1,1,5,0,0,0,0,0,0,0,0
Vermilion,8,10,7,13,11,9,13,0,0,0,0,0,0,0,0
Wabash,0,3,0,2,0,2,3,0,0,0,0,0,0,0,0
Warren,7,5,1,2,0,4,5,0,0,0,0,0,0,0,0
Washington,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0
Wayne,2,4,1,6,3,4,3,0,0,0,0,0,0,0,0
White,9,8,9,4,8,10,16,0,0,0,0,0,0,0,0
Will,13,56,62,68,79,81,77,0,0,0,0,0,0,0,0
Winnebago,25,32,33,20,40,38,42,0,0,0,372,0,0,0,0
Woodford,3,7,2,6,0,6,8,0,0,0,0,0,0,0,0
