County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sangamon,422,446,407,464,470,0,0,0,0,0,0,0,0,0,0
Schuyler,14,11,13,20,14,0,0,0,0,0,0,0,0,0,0
Scott,10,13,9,18,20,0,0,0,0,0,0,0,0,0,0
Shelby,48,42,42,47,54,0,0,0,0,0,0,0,0,0,0
St. Clair,543,538,544,597,575,0,0,0,0,0,0,0,0,0,0
Stark,10,20,17,26,23,0,0,117,0,0,0,0,0,0,0
Stephenson,124,127,136,117,139,0,0,0,0,0,0,0,0,0,0
Suburban Cook,0,4293,4400,4815,0,0,0,0,0,0,0,0,0,0,0
Tazewell,320,270,316,352,337,0,0,0,0,53,0,0,0,0,0
Union,40,50,48,43,52,0,0,0,0,0,0,0,0,0,0
Vermilion,204,171,178,208,171,0,0,0,0,0,0,0,0,0,0
Wabash,0,28,31,41,28,0,0,0,0,0,0,0,0,0,0
Warren,41,35,30,46,41,0,0,0,0,0,0,0,0,0,0
Washington,25,29,23,36,37,0,0,0,0,0,0,0,0,0,0
Wayne,38,49,48,56,46,0,0,0,0,0,0,0,0,0,0
White,158,156,172,188,227,0,0,0,0,0,0,0,0,0,0
Will,136,978,998,1046,1058,0,0,0,0,0,0,0,0,0,0
Winnebago,607,597,604,627,556,0,0,0,0,0,91,0,0,0,0
Woodford,95,73,76,90,0,0,0,0,0,0,0,0,0,0,0
